customer_id,platform,subscription_plan,city,age_group,primary_device,fav_genre,payment_method,tenure_months,monthly_charge_inr,avg_watch_hrs_week,num_profiles,login_failures,payment_failures,support_tickets,nps_score,churned
OTT01530,JioCinema,Premium 4K,Pune,18-25,Fire Stick,Drama,Wallet,29,899.0,11.8,2,1,2,5,1.0,0
OTT00372,SonyLIV,Free,Jaipur,26-35,Fire Stick,Kids,Net Banking,26,0.0,5.4,1,4,2,0,4.0,1
OTT01861,JioCinema,Premium,Pune,55+,Fire Stick,Thriller,Wallet,38,499.0,6.5,1,2,3,0,4.0,0
OTT01412,Voot,Free,Ahmedabad,18-25,Laptop,Movies,Credit Card,20,0.0,12.6,1,4,4,4,3.0,0
OTT00156,JioCinema,Free,Jaipur,18-25,Smart TV,Sports,Wallet,21,0.0,6.6,5,6,2,0,5.0,1
OTT02135,Prime Video India,Quarterly,Pune,55+,Smart TV,Thriller,Credit Card,46,459.0,20.5,4,1,2,3,0.0,0
OTT02024,Zee5,Club & Cinema,Surat,18-25,Laptop,Kids,UPI,1,249.0,17.3,1,4,4,2,2.0,1
OTT01248,JioCinema,Premium,Surat,55+,Smart TV,Sports,UPI,24,499.0,15.4,4,0,2,4,1.0,0
OTT00563,Zee5,Club,Surat,46-55,Fire Stick,Drama,Net Banking,26,199.0,12.4,3,6,1,4,2.0,0
OTT02170,ShemarooMe,Platinum,Bengaluru,36-45,Smart TV,Thriller,UPI,40,199.0,7.5,3,6,0,5,5.0,0
OTT01043,Netflix India,Premium,Pune,36-45,Fire Stick,Drama,Credit Card,21,499.0,20.0,1,4,2,1,2.0,1
OTT00391,ShemarooMe,Platinum,Lucknow,36-45,Fire Stick,Drama,Debit Card,40,199.0,23.4,5,5,1,0,7.0,1
OTT00358,SonyLIV,Sports Pack,Surat,55+,Fire Stick,Comedy,Net Banking,28,699.0,3.8,5,6,3,0,6.0,0
OTT00728,Zee5,Free,Surat,26-35,Smart TV,Drama,UPI,46,0.0,3.9,1,0,1,5,1.0,1
OTT01256,SonyLIV,Free,Delhi,18-25,Tablet,Comedy,Credit Card,42,0.0,20.8,5,3,3,5,0.0,1
OTT01900,Hotstar,Super,Kolkata,18-25,Fire Stick,Drama,Debit Card,35,299.0,23.9,1,0,1,1,7.0,0
OTT02435,MX Player,Free,lucknow,18-25,Mobile,Drama,Net Banking,44,0.0,13.5,5,1,3,5,5.0,0
OTT00870,SonyLIV,Sports Pack,Bengaluru,18-25,Tablet,Thriller,Wallet,48,699.0,19.9,1,1,4,1,10.0,1
OTT02156,JioCinema,Free,Jaipur,26-35,Mobile,Kids,Wallet,14,0.0,16.4,2,0,0,5,0.0,0
OTT02003,MX Player,MX Gold,Delhi,55+,Smart TV,Reality Shows,Credit Card,36,99.0,5.8,2,2,2,5,7.0,1
OTT01563,Zee5,Free,Chennai,46-55,Fire Stick,Comedy,UPI,1,0.0,1.6,2,1,4,5,8.0,1
OTT02912,Hotstar,Mobile,Delhi,55+,Mobile,Comedy,Net Banking,46,149.0,6.5,4,6,2,3,1.0,0
OTT00282,SonyLIV,Free,Jaipur,55+,Smart TV,Reality Shows,Wallet,6,0.0,3.3,4,0,2,4,7.0,0
OTT00573,Hotstar,Super,Lucknow,55+,Mobile,Movies,UPI,14,299.0,13.9,1,1,0,3,5.0,0
OTT01969,JioCinema,Premium,Ahmedabad,46-55,Smart TV,Drama,Net Banking,19,499.0,18.1,3,5,0,2,5.0,0
OTT00640,Netflix India,Mobile,Pune,26-35,Tablet,Movies,Net Banking,22,149.0,8.8,4,1,3,3,5.0,1
OTT00904,Prime Video India,Quarterly,Pune,36-45,Smart TV,Comedy,UPI,16,459.0,5.3,5,0,1,2,9.0,0
OTT00836,Hotstar,Mobile,Surat,55+,Mobile,Drama,Credit Card,2,149.0,19.5,2,0,0,2,0.0,0
OTT02854,Aha,Premium+,Delhi,46-55,Laptop,Comedy,Wallet,29,299.0,22.5,2,3,2,1,7.0,1
OTT01960,ShemarooMe,Platinum,Lucknow,26-35,Fire Stick,Movies,Wallet,4,199.0,2.5,2,6,2,1,7.0,0
OTT01943,SonyLIV,Sports Pack,Surat,26-35,Mobile,Thriller,UPI,16,699.0,8.7,1,6,1,2,3.0,0
OTT02613,JIOCINEMA,Free,Bengaluru,18-25,Smart TV,Drama,Net Banking,20,0.0,20.3,3,1,1,4,10.0,0
OTT00431,Prime Video India,Quarterly,Nagpur,46-55,Tablet,Movies,Wallet,32,459.0,13.2,5,5,2,2,2.0,0
OTT02676,Zee5,Club & Cinema,Pune,46-55,Tablet,Comedy,Wallet,5,249.0,18.5,5,6,1,2,9.0,0
OTT00178,Voot,Voot Select,Chennai,55+,Tablet,Thriller,UPI,47,199.0,22.9,4,3,0,4,1.0,0
OTT02022,JIOCINEMA,Free,Hyderabad,55+,Fire Stick,Drama,Net Banking,19,0.0,10.8,5,3,0,2,0.0,0
OTT02480,JioCinema,Free,Pune,18-25,Laptop,Thriller,UPI,7,0.0,17.0,1,4,4,1,9.0,0
OTT01012,Prime Video India,Quarterly,Pune,26-35,Tablet,Kids,UPI,8,459.0,16.5,1,0,1,5,5.0,0
OTT02741,Netflix India,Basic,Jaipur,36-45,Fire Stick,Reality Shows,UPI,47,199.0,16.0,5,4,0,4,2.0,1
OTT01834,Zee5,Free,Pune,26-35,Tablet,Thriller,Debit Card,39,199.0,10.6,2,0,2,5,4.0,0
OTT02411,JioCinema,Free,Surat,26-35,Mobile,Comedy,Wallet,36,0.0,18.5,4,2,0,5,8.0,0
OTT01858,Aha,Premium,surat,55+,Laptop,Drama,Wallet,14,499.0,11.2,5,1,4,3,5.0,1
OTT00639,Voot,Voot Select,Kolkata,26-35,Mobile,Comedy,Debit Card,39,199.0,19.9,2,0,2,1,10.0,1
OTT02992,Voot,Voot Select,Lucknow,36-45,Smart TV,Sports,Wallet,17,199.0,17.7,5,5,2,3,1.0,0
OTT01574,JioCinema,Free,Jaipur,26-35,Fire Stick,Reality Shows,Credit Card,3,0.0,18.7,3,4,1,1,8.0,0
OTT02503,MX Player,Free,Nagpur,46-55,Fire Stick,Reality Shows,UPI,31,0.0,0.9,3,4,0,0,9.0,0
OTT01420,Hotstar,Premium 4K,hyderabad,55+,Laptop,Thriller,Net Banking,38,899.0,1.8,1,3,4,0,4.0,1
OTT01942,Voot,Voot Select,Pune,36-45,Smart TV,Kids,Credit Card,18,199.0,3.8,2,4,1,4,7.0,0
OTT02401,Aha,Premium+,Lucknow,55+,Fire Stick,Thriller,Credit Card,38,299.0,18.9,1,4,3,0,4.0,0
OTT02650,ShemarooMe,Platinum,Mumbai,55+,Laptop,Comedy,Credit Card,43,199.0,15.9,3,1,3,1,7.0,0
OTT00721,SonyLIV,Premium HD,Lucknow,46-55,Smart TV,Comedy,Wallet,20,499.0,3.0,4,1,1,1,8.0,0
OTT01071,Hotstar,Premium,Kolkata,26-35,Laptop,Thriller,Credit Card,20,499.0,15.2,3,3,3,2,4.0,0
OTT00800,Netflix India,Basic,Ahmedabad,26-35,Smart TV,Kids,UPI,46,199.0,4.3,2,4,0,0,1.0,1
OTT00901,SonyLIV,Premium SD,Nagpur,55+,Laptop,Kids,UPI,47,299.0,14.5,5,6,0,1,1.0,0
OTT01756,Hotstar,Premium 4K,Ahmedabad,55+,Smart TV,Thriller,Wallet,42,899.0,9.4,4,2,3,0,0.0,1
OTT00380,NETFLIX INDIA,Premium,Bengaluru,26-35,Fire Stick,Thriller,Debit Card,32,499.0,3.3,2,2,0,0,2.0,0
OTT00720,Zee5,Free,Kolkata,26-35,Smart TV,Sports,Debit Card,2,0.0,0.7,3,6,2,0,0.0,0
OTT02222,JioCinema,Free,Pune,55+,Fire Stick,Drama,Debit Card,27,0.0,13.0,2,0,3,2,5.0,0
OTT00319,HOTSTAR,Mobile,Surat,55+,Smart TV,Kids,Wallet,22,149.0,1.9,5,0,3,1,0.0,1
OTT00621,Prime Video India,Monthly,Jaipur,46-55,Smart TV,Kids,UPI,47,179.0,7.0,5,0,3,2,2.0,1
OTT01931,JioCinema,Premium,Hyderabad,55+,Tablet,Thriller,Debit Card,48,499.0,13.7,3,0,4,1,2.0,1
OTT01751,MX Player,Free,Lucknow,26-35,Mobile,Kids,Wallet,9,0.0,22.6,3,4,4,3,3.0,1
OTT00671,Netflix India,Mobile,chennai,18-25,Tablet,Thriller,Debit Card,1,149.0,9.8,3,6,3,0,6.0,1
OTT00766,SonyLIV,Premium HD,Delhi,26-35,Tablet,Comedy,Wallet,16,499.0,21.6,4,5,1,3,3.0,0
OTT00804,Prime Video India,Quarterly,Nagpur,18-25,Tablet,Kids,Wallet,34,459.0,10.1,2,4,4,4,8.0,0
OTT02130,Voot,Voot Select,Kolkata,36-45,Laptop,Reality Shows,UPI,1,199.0,20.0,2,1,0,2,6.0,0
OTT02776,Aha,Premium,Ahmedabad,26-35,Fire Stick,Reality Shows,Net Banking,35,499.0,19.5,4,6,3,1,8.0,0
OTT00598,Prime Video India,Annual,Hyderabad,26-35,Laptop,Reality Shows,Credit Card,41,1499.0,1.4,5,1,0,1,10.0,0
OTT01032,SonyLIV,Premium SD,Bengaluru,36-45,Tablet,Comedy,UPI,13,299.0,3.8,1,6,4,1,2.0,1
OTT00828,MX Player,Free,Surat,26-35,Mobile,Reality Shows,Debit Card,22,0.0,23.1,5,0,0,2,9.0,0
OTT00985,Prime Video India,Quarterly,Nagpur,46-55,Smart TV,Drama,UPI,22,459.0,24.1,5,5,0,0,4.0,1
OTT01958,SonyLIV,Premium HD,kolkata,26-35,Laptop,Sports,Debit Card,23,499.0,14.8,2,2,4,4,0.0,1
OTT02945,MX PLAYER,Free,Chennai,18-25,Smart TV,Kids,UPI,13,199.0,2.6,4,6,4,1,7.0,0
OTT01820,Aha,Premium+,Lucknow,18-25,Laptop,Sports,Debit Card,8,299.0,11.3,4,5,0,2,9.0,0
OTT01673,Voot,Voot Select,Lucknow,46-55,Laptop,Thriller,Debit Card,25,199.0,18.0,2,4,0,4,1.0,1
OTT01428,JioCinema,Free,Jaipur,55+,Tablet,Thriller,Net Banking,25,0.0,6.5,1,4,3,2,6.0,0
OTT00838,Zee5,Free,Mumbai,55+,Tablet,Reality Shows,UPI,12,0.0,20.7,3,4,4,0,4.0,1
OTT02392,Hotstar,Premium 4K,Mumbai,26-35,Smart TV,Reality Shows,UPI,19,899.0,8.9,4,5,1,2,6.0,0
OTT01360,JioCinema,Premium 4K,Pune,46-55,Fire Stick,Thriller,Wallet,11,899.0,11.8,2,4,1,1,6.0,0
OTT00085,Hotstar,Premium,Pune,36-45,Smart TV,Reality Shows,Net Banking,18,499.0,3.5,4,3,3,5,5.0,0
OTT00521,Zee5,Free,Kolkata,55+,Tablet,Sports,Net Banking,12,0.0,18.4,3,1,3,3,6.0,1
OTT02524,JioCinema,Premium,Surat,36-45,Laptop,Kids,Debit Card,40,499.0,13.0,4,3,1,4,10.0,0
OTT01930,Hotstar,Super,Bengaluru,55+,Smart TV,Sports,Net Banking,6,199.0,5.9,3,3,3,4,1.0,0
OTT02199,VOOT,Voot Select,Pune,36-45,Smart TV,Drama,Debit Card,23,199.0,8.7,4,3,3,5,5.0,1
OTT02609,VOOT,Voot Select,Surat,46-55,Smart TV,Sports,Debit Card,38,199.0,1.5,1,1,4,2,5.0,0
OTT00110,Aha,Premium,Surat,55+,Mobile,Comedy,Net Banking,45,499.0,14.0,2,6,4,5,7.0,0
OTT02039,Zee5,Free,Kolkata,46-55,Fire Stick,Kids,Debit Card,34,0.0,21.7,4,6,2,0,0.0,0
OTT01196,Zee5,Club,Lucknow,26-35,Fire Stick,Kids,Wallet,37,99.0,14.8,5,2,1,3,2.0,0
OTT00089,Netflix India,Basic,Nagpur,46-55,Mobile,Thriller,Debit Card,40,199.0,7.5,1,0,1,1,7.0,0
OTT02921,Voot,Free,Jaipur,18-25,Fire Stick,Sports,Wallet,9,0.0,13.0,2,0,0,3,3.0,0
OTT01698,Prime Video India,Monthly,Lucknow,26-35,Fire Stick,Drama,Net Banking,29,179.0,7.2,4,0,2,4,4.0,0
OTT00074,MX Player,MX Gold,Kolkata,55+,Mobile,Thriller,Debit Card,29,99.0,13.3,3,2,1,2,9.0,0
OTT00447,JIOCINEMA,Premium,Kolkata,18-25,Tablet,Sports,Net Banking,8,499.0,6.2,1,2,2,1,1.0,1
OTT02380,Voot,Free,Jaipur,46-55,Mobile,Kids,Credit Card,21,0.0,16.1,2,5,4,2,5.0,0
OTT00554,JioCinema,Premium 4K,Surat,36-45,Laptop,Reality Shows,Wallet,7,899.0,24.2,2,3,4,4,10.0,0
OTT01548,Hotstar,Premium,Surat,55+,Tablet,Comedy,Credit Card,27,499.0,0.5,4,6,0,3,4.0,1
OTT02755,JioCinema,Free,Mumbai,36-45,Smart TV,Drama,Wallet,33,0.0,14.6,2,6,0,5,3.0,0
OTT02040,Prime Video India,Annual,lucknow,55+,Mobile,Reality Shows,Debit Card,33,1499.0,11.7,4,5,0,5,7.0,0
OTT01418,MX Player,MX Gold,Ahmedabad,46-55,Laptop,Drama,Debit Card,39,99.0,21.9,3,2,2,1,6.0,0
OTT00248,SonyLIV,Premium SD,Ahmedabad,55+,Laptop,Comedy,Net Banking,34,299.0,21.0,3,5,0,2,0.0,0
OTT02333,Netflix India,Premium,Kolkata,18-25,Mobile,Kids,Debit Card,17,499.0,11.9,1,1,3,2,5.0,0
OTT00090,SonyLIV,Premium HD,Lucknow,36-45,Tablet,Thriller,Wallet,33,499.0,6.0,1,1,1,3,3.0,0
OTT00216,ShemarooMe,Free,Jaipur,26-35,Smart TV,Kids,Net Banking,19,0.0,19.2,1,3,3,5,7.0,0
OTT01014,Voot,Free,Lucknow,36-45,Tablet,Comedy,Net Banking,37,0.0,23.4,5,5,4,3,1.0,0
OTT01198,MX Player,Free,Bengaluru,46-55,Mobile,Drama,UPI,21,0.0,5.4,1,6,1,4,8.0,1
OTT00435,Hotstar,Premium 4K,Jaipur,55+,Fire Stick,Thriller,Net Banking,42,899.0,13.1,2,1,3,1,2.0,0
OTT00127,JioCinema,Premium,Pune,26-35,Fire Stick,Kids,Net Banking,2,499.0,16.0,5,1,3,2,7.0,0
OTT00070,Aha,Lite,Chennai,36-45,Smart TV,Movies,Credit Card,28,79.0,21.2,5,4,3,3,3.0,1
OTT01424,Voot,Free,Nagpur,46-55,Fire Stick,Thriller,UPI,41,0.0,10.6,5,5,4,2,3.0,1
OTT00646,MX Player,MX Gold,Lucknow,46-55,Smart TV,Thriller,Credit Card,9,99.0,7.7,4,4,1,3,0.0,1
OTT01850,Voot,Voot Select,bengaluru,36-45,Laptop,Thriller,Net Banking,27,199.0,12.3,2,2,3,2,8.0,0
OTT00175,JioCinema,Premium,Pune,36-45,Smart TV,Reality Shows,UPI,32,499.0,22.4,4,5,0,4,4.0,0
OTT00605,Zee5,Club,Nagpur,46-55,Mobile,Drama,Wallet,42,99.0,10.3,5,0,0,0,4.0,0
OTT01515,Netflix India,Premium,Nagpur,36-45,Smart TV,Comedy,UPI,11,499.0,15.3,3,3,2,0,6.0,0
OTT00670,Zee5,Free,Nagpur,55+,Laptop,Kids,Debit Card,33,0.0,22.9,1,1,0,1,8.0,0
OTT02629,ShemarooMe,Gold,Mumbai,36-45,Mobile,Movies,Debit Card,16,99.0,5.6,1,4,4,4,0.0,0
OTT02240,Zee5,Club & Cinema,Pune,36-45,Smart TV,Drama,Debit Card,15,249.0,22.4,4,2,4,1,6.0,0
OTT00116,Voot,Free,Nagpur,26-35,Tablet,Comedy,Net Banking,43,0.0,13.3,5,2,2,0,6.0,0
OTT02554,MX Player,Free,Chennai,26-35,Smart TV,Reality Shows,Credit Card,13,0.0,12.6,1,4,2,3,5.0,1
OTT01742,Netflix India,Basic,Lucknow,55+,Tablet,Sports,Debit Card,28,199.0,8.0,5,0,1,2,10.0,0
OTT02468,Prime Video India,Annual,Kolkata,26-35,Laptop,Thriller,Debit Card,25,1499.0,14.5,1,3,1,5,10.0,0
OTT01595,MX Player,MX Gold,Jaipur,36-45,Mobile,Kids,Credit Card,19,99.0,0.8,5,4,3,4,3.0,1
OTT00745,JioCinema,Premium 4K,Kolkata,18-25,Fire Stick,Movies,Wallet,5,899.0,1.5,5,1,0,1,9.0,0
OTT02596,Netflix India,Standard,Mumbai,18-25,Fire Stick,Thriller,Credit Card,48,499.0,17.4,4,5,3,2,8.0,0
OTT02941,Zee5,Club,Hyderabad,18-25,Smart TV,Thriller,Net Banking,14,199.0,6.2,5,3,3,2,10.0,1
OTT00526,Aha,Lite,Chennai,55+,Mobile,Kids,Net Banking,13,79.0,24.3,1,2,0,2,9.0,0
OTT00842,MX Player,MX Gold,Delhi,26-35,Tablet,Comedy,Debit Card,46,99.0,19.2,2,3,0,2,8.0,0
OTT01887,Hotstar,Premium,Jaipur,46-55,Laptop,Drama,Debit Card,17,499.0,24.3,5,3,3,0,8.0,1
OTT02277,SHEMAROOME,Gold,Bengaluru,36-45,Smart TV,Comedy,UPI,34,99.0,16.9,3,6,0,0,7.0,0
OTT00006,Aha,Lite,surat,46-55,Fire Stick,Drama,Net Banking,9,79.0,13.0,2,6,0,0,1.0,0
OTT02857,Hotstar,Premium 4K,Nagpur,46-55,Fire Stick,Movies,Net Banking,29,899.0,9.3,5,3,2,2,10.0,0
OTT02321,Voot,Free,Hyderabad,26-35,Fire Stick,Drama,Credit Card,31,0.0,8.1,4,2,1,4,10.0,0
OTT01516,Hotstar,Premium,Lucknow,36-45,Mobile,Comedy,UPI,9,499.0,7.7,1,0,3,5,9.0,0
OTT01393,Prime Video India,Quarterly,Pune,46-55,Tablet,Comedy,Credit Card,10,459.0,21.2,1,2,4,3,3.0,1
OTT01819,Zee5,Club & Cinema,Pune,46-55,Laptop,Kids,UPI,47,249.0,23.9,2,0,2,1,5.0,0
OTT02595,ShemarooMe,Gold,Pune,26-35,Fire Stick,Sports,UPI,9,99.0,24.7,3,1,3,0,6.0,1
OTT00933,SonyLIV,Premium SD,Mumbai,36-45,Mobile,Drama,Net Banking,4,299.0,21.2,4,1,2,5,7.0,0
OTT02778,Hotstar,Mobile,Lucknow,18-25,Fire Stick,Drama,Wallet,25,149.0,17.0,1,5,2,5,5.0,0
OTT01085,SonyLIV,Sports Pack,Hyderabad,36-45,Smart TV,Thriller,Wallet,6,199.0,5.8,4,5,4,4,5.0,0
OTT02729,SonyLIV,Free,Surat,55+,Smart TV,Drama,UPI,31,0.0,19.7,3,6,4,5,7.0,0
OTT00427,JioCinema,Free,Delhi,26-35,Laptop,Reality Shows,Credit Card,26,0.0,5.0,3,0,2,0,0.0,1
OTT01607,MX Player,MX Gold,Ahmedabad,18-25,Fire Stick,Movies,Net Banking,36,99.0,11.9,5,3,3,4,4.0,0
OTT00872,Hotstar,Premium 4K,Nagpur,18-25,Tablet,Thriller,Net Banking,45,899.0,14.9,1,3,3,5,10.0,0
OTT02502,JioCinema,Premium 4K,Bengaluru,55+,Tablet,Thriller,Debit Card,2,899.0,13.3,4,4,2,4,4.0,0
OTT00691,Aha,Premium,Chennai,55+,Fire Stick,Movies,Wallet,29,499.0,22.4,1,2,1,0,2.0,0
OTT00262,JioCinema,Free,Pune,18-25,Fire Stick,Movies,Net Banking,13,0.0,13.4,5,5,4,1,3.0,0
OTT02981,Voot,Voot Select,pune,55+,Laptop,Thriller,Debit Card,45,199.0,12.6,2,2,2,2,0.0,1
OTT02819,Prime Video India,Monthly,Delhi,26-35,Fire Stick,Comedy,Net Banking,15,179.0,6.0,1,5,4,2,8.0,1
OTT01562,Hotstar,Mobile,Delhi,55+,Tablet,Sports,Wallet,4,149.0,16.8,4,0,0,2,1.0,1
OTT00809,Voot,Free,Ahmedabad,55+,Laptop,Thriller,UPI,8,0.0,19.2,4,4,0,4,5.0,0
OTT01678,Prime Video India,Monthly,Chennai,55+,Tablet,Thriller,Net Banking,18,179.0,12.9,4,5,1,5,9.0,0
OTT01427,Prime Video India,Monthly,Nagpur,18-25,Tablet,Sports,UPI,44,179.0,24.1,4,2,1,3,3.0,0
OTT02215,MX Player,Free,Chennai,55+,Smart TV,Reality Shows,Credit Card,39,0.0,12.3,1,0,0,0,10.0,0
OTT00480,Aha,Premium,Hyderabad,46-55,Mobile,Thriller,UPI,18,499.0,4.1,4,0,2,0,3.0,0
OTT01144,Aha,Premium,Jaipur,36-45,Smart TV,Thriller,Credit Card,11,499.0,11.2,2,5,4,0,1.0,0
OTT00443,SonyLIV,Premium HD,Pune,46-55,Smart TV,Reality Shows,UPI,14,499.0,12.9,4,0,0,5,7.0,0
OTT02408,SHEMAROOME,Platinum,Surat,46-55,Mobile,Sports,Credit Card,45,199.0,12.5,3,5,1,4,7.0,0
OTT02760,Netflix India,Basic,Pune,46-55,Mobile,Comedy,UPI,37,199.0,21.2,1,2,1,1,0.0,0
OTT01726,JioCinema,Premium 4K,Delhi,18-25,Tablet,Thriller,Debit Card,24,899.0,15.3,2,6,2,5,1.0,1
OTT01811,Prime Video India,Annual,Ahmedabad,26-35,Mobile,Comedy,Debit Card,5,1499.0,2.2,5,2,3,0,5.0,1
OTT00323,SonyLIV,Premium SD,Mumbai,55+,Smart TV,Kids,Net Banking,10,299.0,16.2,2,3,3,1,8.0,0
OTT01119,Voot,Voot Select,Jaipur,26-35,Smart TV,Movies,UPI,10,199.0,6.9,4,3,4,0,5.0,0
OTT00437,Aha,Premium+,Lucknow,55+,Fire Stick,Thriller,Net Banking,2,299.0,14.4,5,1,1,2,0.0,0
OTT00703,Prime Video India,Quarterly,Hyderabad,46-55,Smart TV,Thriller,Net Banking,29,459.0,23.6,2,0,4,2,10.0,0
OTT02327,Aha,Lite,Nagpur,46-55,Mobile,Kids,Wallet,19,79.0,12.5,2,2,0,2,4.0,0
OTT02077,Aha,Premium,Ahmedabad,46-55,Fire Stick,Kids,UPI,27,499.0,2.5,4,4,3,2,6.0,0
OTT02820,Netflix India,Premium,Nagpur,36-45,Smart TV,Sports,Wallet,25,499.0,24.5,1,1,1,3,8.0,0
OTT01762,JioCinema,Premium 4K,Mumbai,36-45,Laptop,Comedy,Debit Card,9,899.0,20.3,1,4,2,0,0.0,0
OTT00266,SonyLIV,Sports Pack,Lucknow,46-55,Mobile,Thriller,UPI,45,699.0,17.7,1,5,4,2,1.0,0
OTT00801,Prime Video India,Annual,Hyderabad,36-45,Mobile,Drama,UPI,38,1499.0,7.9,3,5,3,0,3.0,1
OTT00915,Netflix India,Mobile,Kolkata,55+,Mobile,Thriller,UPI,3,149.0,1.9,1,3,3,3,4.0,1
OTT01408,Voot,Free,Surat,26-35,Laptop,Kids,UPI,36,0.0,24.6,1,6,4,1,9.0,0
OTT02998,Prime Video India,Monthly,Bengaluru,55+,Tablet,Comedy,UPI,16,179.0,17.2,1,5,0,0,2.0,0
OTT01429,MX Player,MX Gold,Chennai,18-25,Smart TV,Reality Shows,Net Banking,33,99.0,18.0,4,2,4,1,2.0,0
OTT00401,Aha,Lite,Hyderabad,55+,Fire Stick,Kids,Wallet,4,79.0,19.0,1,2,3,4,1.0,0
OTT01068,Aha,Premium+,Mumbai,46-55,Mobile,Sports,Debit Card,15,299.0,15.2,5,0,1,1,5.0,0
OTT00628,MX Player,Free,Bengaluru,46-55,Mobile,Kids,Credit Card,9,0.0,16.8,3,2,0,1,0.0,0
OTT00082,MX PLAYER,Free,Surat,18-25,Fire Stick,Movies,UPI,19,0.0,11.0,4,1,2,4,9.0,0
OTT00048,MX Player,Free,Pune,46-55,Smart TV,Reality Shows,UPI,37,0.0,9.9,4,2,0,5,6.0,0
OTT00990,Prime Video India,Quarterly,Hyderabad,18-25,Tablet,Reality Shows,UPI,5,459.0,15.7,1,1,1,4,6.0,0
OTT02619,ShemarooMe,Gold,Ahmedabad,46-55,Tablet,Reality Shows,Wallet,42,99.0,18.7,2,6,0,1,3.0,0
OTT00623,MX Player,Free,Hyderabad,26-35,Laptop,Sports,Credit Card,20,0.0,1.8,5,2,1,1,4.0,1
OTT00112,Hotstar,Premium 4K,Pune,55+,Mobile,Drama,Net Banking,17,899.0,20.5,4,0,4,0,3.0,1
OTT02090,MX Player,MX Gold,Ahmedabad,26-35,Fire Stick,Movies,Wallet,48,99.0,16.0,3,4,1,3,10.0,0
OTT02766,Hotstar,Premium 4K,Chennai,36-45,Laptop,Sports,Net Banking,24,899.0,10.7,5,3,3,3,2.0,0
OTT02727,Voot,Voot Select,kolkata,55+,Mobile,Movies,UPI,16,199.0,24.5,1,6,1,0,1.0,0
OTT00947,Aha,Lite,Jaipur,46-55,Fire Stick,Comedy,Wallet,42,79.0,15.1,5,3,4,4,2.0,0
OTT00170,ShemarooMe,Gold,Delhi,46-55,Smart TV,Movies,UPI,37,99.0,1.3,2,6,2,4,9.0,0
OTT00684,Zee5,Club & Cinema,Delhi,55+,Fire Stick,Reality Shows,Credit Card,20,249.0,13.3,4,3,4,1,10.0,0
OTT02449,MX Player,Free,Jaipur,46-55,Mobile,Thriller,Credit Card,47,0.0,9.5,2,5,0,3,4.0,0
OTT01366,SonyLIV,Premium SD,Mumbai,46-55,Smart TV,Drama,UPI,11,299.0,6.1,1,4,3,1,3.0,0
OTT01180,Netflix India,Basic,Jaipur,46-55,Tablet,Drama,Debit Card,37,199.0,10.7,5,5,1,4,4.0,0
OTT01296,Aha,Premium,Delhi,55+,Laptop,Thriller,UPI,7,499.0,21.5,2,0,3,1,1.0,0
OTT02294,Zee5,Club & Cinema,Pune,18-25,Tablet,Thriller,Wallet,44,249.0,4.4,5,0,4,0,8.0,0
OTT02611,Prime Video India,Monthly,Hyderabad,55+,Fire Stick,Sports,Net Banking,44,179.0,2.6,2,6,4,0,0.0,0
OTT01493,Zee5,Club & Cinema,Mumbai,46-55,Laptop,Sports,Debit Card,30,249.0,19.2,4,3,3,5,6.0,0
OTT01553,Voot,Free,Ahmedabad,46-55,Mobile,Thriller,UPI,30,0.0,0.8,1,3,1,0,10.0,0
OTT01947,Netflix India,Basic,Ahmedabad,36-45,Fire Stick,Thriller,UPI,17,199.0,11.3,5,1,2,5,3.0,0
OTT02482,Aha,Lite,Pune,55+,Tablet,Thriller,Net Banking,10,79.0,10.4,5,3,1,1,4.0,0
OTT02397,ShemarooMe,Free,Nagpur,36-45,Smart TV,Drama,Wallet,4,0.0,21.1,4,0,2,5,7.0,0
OTT01554,Voot,Free,Delhi,46-55,Mobile,Comedy,Net Banking,13,0.0,20.5,1,4,3,0,0.0,0
OTT02059,JioCinema,Premium,Ahmedabad,18-25,Fire Stick,Drama,UPI,16,499.0,4.2,3,6,1,5,2.0,0
OTT00493,Hotstar,Mobile,Delhi,46-55,Smart TV,Movies,Net Banking,4,149.0,16.7,3,2,1,3,5.0,0
OTT01922,Prime Video India,Annual,Chennai,18-25,Smart TV,Kids,Wallet,34,1499.0,23.9,5,2,1,2,9.0,0
OTT02177,MX Player,MX Gold,Delhi,18-25,Fire Stick,Drama,Wallet,21,99.0,16.4,3,1,4,1,8.0,0
OTT01009,JioCinema,Premium 4K,chennai,26-35,Smart TV,Sports,Credit Card,17,899.0,13.6,3,3,3,1,4.0,0
OTT01324,Prime Video India,Quarterly,Hyderabad,18-25,Mobile,Drama,Credit Card,27,459.0,5.9,2,0,0,2,7.0,0
OTT02557,Netflix India,Mobile,Nagpur,46-55,Smart TV,Movies,Net Banking,8,149.0,13.7,2,0,3,4,1.0,0
OTT02376,Prime Video India,Quarterly,Jaipur,18-25,Smart TV,Drama,Credit Card,5,459.0,10.4,4,6,1,4,3.0,1
OTT02527,Prime Video India,Monthly,Mumbai,36-45,Fire Stick,Movies,Debit Card,47,179.0,15.0,1,4,1,4,8.0,0
OTT00779,SonyLIV,Free,Kolkata,46-55,Laptop,Sports,Debit Card,39,0.0,21.0,2,1,3,3,10.0,0
